Timing is on.
 brand_id |                       brand                        | t_hour | t_minute | ext_price 
  9015011 | scholarunivamalg #11                               |     17 |       46 |     56.10
 10010001 | univamalgamalg #1                                  |     17 |       58 |     55.80
  6012007 | importobrand #7                                    |     17 |       47 |     55.65
  7001009 | amalgbrand #9                                      |     19 |       11 |     55.65
  4004002 | edu packedu pack #2                                |      6 |       49 |     55.60
  9007011 | brandmaxi #11                                      |      9 |       23 |     55.50
  3003001 | exportiexporti #1                                  |     17 |        8 |     55.44
  1001002 | amalgamalg #2                                      |     19 |       35 |     54.72
  1003001 | exportiamalg #1                                    |     17 |       44 |     54.35
 10010004 | univamalgamalg #4                                  |      6 |       33 |     53.90
  1001001 | amalgamalg #1                                      |     19 |       16 |     53.22
  8003003 | exportinameless #3                                 |      9 |       17 |     52.38
  7003002 | exportibrand #2                                    |     18 |       38 |     52.36
  8007005 | brandnameless #5                                   |     17 |       21 |     52.29
 10016009 | corpamalgamalg #9                                  |     18 |       26 |     51.75
  5001002 | amalgscholar #2                                    |     19 |       39 |     51.72
  3001002 | amalgexporti #2                                    |      9 |       45 |     51.52
  7011001 | amalgnameless #1                                   |     17 |       34 |     51.46
  7013009 | exportinameless #9                                 |     18 |       57 |     51.33
  3002001 | importoexporti #1                                  |      7 |       29 |     51.04
  8007005 | brandnameless #5                                   |     19 |       33 |     50.60
  5001002 | amalgscholar #2                                    |      9 |       54 |     50.41
